Record #:  0
Notes :


6/26/20192:23:20 PMRecord #:  0
Notes :


6/26/20192:23:20 PM
Codes Data

Status Bits	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
FFFFFFFFFFC68340	0000238C	FFFFFFFFFFFFE202	00000117	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4B2	000014F9	FFFFFFFFFFFFDE70	00000795
FFFFFFFFFFC68340	00002389	FFFFFFFFFFFFE203	00000113	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4A6	000014FE	FFFFFFFFFFFFDE78	000007AD
FFFFFFFFFFC69340	00002379	FFFFFFFFFFFFE209	0000010D	FFFFFFFFFFFFD86E	FFFFFFFFFFFFC4B3	000014F9	FFFFFFFFFFFFDE86	000007AB
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE210	00000108	FFFFFFFFFFFFD86B	FFFFFFFFFFFFC4C3	00001502	FFFFFFFFFFFFDE8C	000007AC
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE209	0000010C	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4C5	00001508	FFFFFFFFFFFFDE82	000007AB
FFFFFFFFFFC68340	0000239E	FFFFFFFFFFFFE217	00000106	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4D5	00001510	FFFFFFFFFFFFDE90	000007A7
FFFFFFFFFFC68340	00002391	FFFFFFFFFFFFE208	000000F9	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4DD	00001517	FFFFFFFFFFFFDE86	000007A6
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE204	000000FB	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C8	0000150F	FFFFFFFFFFFFDE7B	000007A8
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE209	00000107	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4DB	00001517	FFFFFFFFFFFFDE7A	00000795
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE20C	00000118	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4C9	00001519	FFFFFFFFFFFFDE71	00000791
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE212	00000108	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4C4	00001512	FFFFFFFFFFFFDE89	0000079D
FFFFFFFFFFC69340	00002389	FFFFFFFFFFFFE1FE	00000108	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4B9	00001511	FFFFFFFFFFFFDE94	00000795
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE1FF	00000119	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4CA	00001502	FFFFFFFFFFFFDE87	000007B4
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE203	00000100	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C4	00001504	FFFFFFFFFFFFDE85	000007B6
FFFFFFFFFFC68340	00002358	FFFFFFFFFFFFE209	000000F5	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C1	0000150C	FFFFFFFFFFFFDE80	000007A5
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE200	000000F6	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4B2	000014FE	FFFFFFFFFFFFDE82	000007B6
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE202	00000102	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4AE	000014FF	FFFFFFFFFFFFDE8F	000007B4
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE217	0000010D	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4B5	000014FE	FFFFFFFFFFFFDE8C	00000794
FFFFFFFFFFC68340	0000237F	FFFFFFFFFFFFE21D	0000010B	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4B5	000014F4	FFFFFFFFFFFFDE7F	0000079C
FFFFFFFFFFC69340	00002362	FFFFFFFFFFFFE226	0000010A	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4BA	00001500	FFFFFFFFFFFFDE77	000007A1
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE20A	00000113	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4BA	000014FF	FFFFFFFFFFFFDE7D	0000078D
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE20E	0000011B	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C6	000014F4	FFFFFFFFFFFFDE89	00000793
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE211	0000011F	FFFFFFFFFFFFD846	FFFFFFFFFFFFC4C3	000014F9	FFFFFFFFFFFFDE6F	0000079C
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE206	0000010D	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4CA	000014F1	FFFFFFFFFFFFDE75	000007A1
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE219	00000114	FFFFFFFFFFFFD84B	FFFFFFFFFFFFC4CE	000014E0	FFFFFFFFFFFFDE87	000007A6
FFFFFFFFFFC68340	00002363	FFFFFFFFFFFFE216	0000010E	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4C7	000014EA	FFFFFFFFFFFFDE87	000007AB
FFFFFFFFFFC68340	00002356	FFFFFFFFFFFFE1FE	0000010E	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4C2	0000150B	FFFFFFFFFFFFDE80	000007A1
FFFFFFFFFFC69340	00002368	FFFFFFFFFFFFE1F5	0000010C	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4CB	00001509	FFFFFFFFFFFFDE73	000007A6
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE1FA	00000117	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C1	000014F3	FFFFFFFFFFFFDE7D	000007AB
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE206	00000113	FFFFFFFFFFFFD84B	FFFFFFFFFFFFC4C1	000014EF	FFFFFFFFFFFFDE67	000007A6
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE216	000000FD	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4CC	000014F3	FFFFFFFFFFFFDE75	00000798
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE203	0000010D	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C8	0000150B	FFFFFFFFFFFFDE87	000007A1
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE1FB	00000104	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C8	0000150C	FFFFFFFFFFFFDE93	0000079F
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE205	0000010A	FFFFFFFFFFFFD838	FFFFFFFFFFFFC4B7	00001501	FFFFFFFFFFFFDE98	000007A1
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE21A	0000010D	FFFFFFFFFFFFD83F	FFFFFFFFFFFFC4C2	00001503	FFFFFFFFFFFFDE70	00000797
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE21A	0000010A	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4BF	000014E5	FFFFFFFFFFFFDE72	000007A0
FFFFFFFFFFC69340	00002371	FFFFFFFFFFFFE218	00000112	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4CE	000014DE	FFFFFFFFFFFFDE85	0000078E
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE224	00000116	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4A3	000014FB	FFFFFFFFFFFFDE7B	00000798
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE213	00000108	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4A9	0000150F	FFFFFFFFFFFFDE83	00000798
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE20B	00000113	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4CF	0000150C	FFFFFFFFFFFFDE7F	000007A2
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE204	0000011B	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4CB	00001509	FFFFFFFFFFFFDE76	0000079A
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE21E	00000102	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BA	000014FF	FFFFFFFFFFFFDE7A	00000797
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE221	00000117	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4BC	00001507	FFFFFFFFFFFFDE7C	00000785
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE210	00000119	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4B8	000014FF	FFFFFFFFFFFFDE72	000007A2
FFFFFFFFFFC69340	0000237B	FFFFFFFFFFFFE21C	00000119	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4AD	00001500	FFFFFFFFFFFFDE76	000007B5
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE21D	00000109	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C4	00001504	FFFFFFFFFFFFDE83	000007AE
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE20B	000000FF	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4D1	00001518	FFFFFFFFFFFFDE8A	000007A6
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE20B	00000106	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4CA	0000150F	FFFFFFFFFFFFDE98	000007A9
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE229	000000FF	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4CB	00001500	FFFFFFFFFFFFDE84	0000079E
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE21F	00000105	FFFFFFFFFFFFD846	FFFFFFFFFFFFC4C6	0000150D	FFFFFFFFFFFFDE78	00000790
FFFFFFFFFFC68340	0000235C	FFFFFFFFFFFFE204	00000108	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4AF	0000150F	FFFFFFFFFFFFDE7A	0000078E
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE213	00000102	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4B9	000014FD	FFFFFFFFFFFFDE84	000007A6
FFFFFFFFFFC69340	00002372	FFFFFFFFFFFFE221	00000109	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4CF	00001502	FFFFFFFFFFFFDE88	000007AB
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE20D	00000105	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4D2	00001519	FFFFFFFFFFFFDE88	000007A4
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20A	000000FE	FFFFFFFFFFFFD867	FFFFFFFFFFFFC4C6	0000150A	FFFFFFFFFFFFDE80	000007A0
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE204	000000FE	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4C2	00001507	FFFFFFFFFFFFDE75	0000079E
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE212	00000102	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C1	0000150D	FFFFFFFFFFFFDE71	0000078C
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE210	00000105	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4CB	00001511	FFFFFFFFFFFFDE72	00000792
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE1F7	0000010A	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4C2	00001504	FFFFFFFFFFFFDE76	00000793
FFFFFFFFFFC68340	00002370	FFFFFFFFFFFFE206	00000100	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4B2	00001500	FFFFFFFFFFFFDE73	00000788
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE20B	000000F5	FFFFFFFFFFFFD845	FFFFFFFFFFFFC4AE	000014FE	FFFFFFFFFFFFDE7D	0000077C
FFFFFFFFFFC69340	0000237C	FFFFFFFFFFFFE206	000000FA	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4BD	00001514	FFFFFFFFFFFFDE83	0000079F
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE1FF	000000FB	FFFFFFFFFFFFD83D	FFFFFFFFFFFFC4CA	00001517	FFFFFFFFFFFFDE72	000007A7
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE211	00000101	FFFFFFFFFFFFD83C	FFFFFFFFFFFFC4CB	00001508	FFFFFFFFFFFFDE67	000007AC
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE214	000000FE	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4C3	000014FB	FFFFFFFFFFFFDE63	000007A1
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE206	00000103	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C2	00001502	FFFFFFFFFFFFDE7B	00000798
FFFFFFFFFFC68340	00002387	FFFFFFFFFFFFE1FB	00000117	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BF	00001503	FFFFFFFFFFFFDE68	000007AD
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE212	00000120	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CA	0000150F	FFFFFFFFFFFFDE71	000007A2
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE206	00000114	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4CD	00001505	FFFFFFFFFFFFDE78	00000796
FFFFFFFFFFC69340	00002376	FFFFFFFFFFFFE1EF	00000116	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4B7	00001502	FFFFFFFFFFFFDE6D	0000079D
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE1FB	00000106	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BD	00001500	FFFFFFFFFFFFDE81	0000079C
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE200	00000105	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D1	00001503	FFFFFFFFFFFFDE88	000007A7
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE204	0000010B	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4CD	0000150D	FFFFFFFFFFFFDE7F	0000079F
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE1FE	00000106	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4C7	00001511	FFFFFFFFFFFFDE7F	0000078F
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE1F4	00000108	FFFFFFFFFFFFD844	FFFFFFFFFFFFC4D0	000014FD	FFFFFFFFFFFFDE75	0000079D
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE1F4	0000010A	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C1	000014F6	FFFFFFFFFFFFDE5F	000007A6
FFFFFFFFFFC68340	00002395	FFFFFFFFFFFFE1EE	0000010A	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4C6	00001501	FFFFFFFFFFFFDE64	0000079B
FFFFFFFFFFC69340	00002395	FFFFFFFFFFFFE1F9	00000105	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4D0	000014FE	FFFFFFFFFFFFDE70	000007B1
FFFFFFFFFFC68340	0000238C	FFFFFFFFFFFFE200	00000112	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C4	00001513	FFFFFFFFFFFFDE75	0000079A
FFFFFFFFFFC68340	00002397	FFFFFFFFFFFFE203	00000104	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C2	00001512	FFFFFFFFFFFFDE7A	00000799
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE20F	00000103	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4CE	00001514	FFFFFFFFFFFFDE8F	0000079B
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE210	00000117	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4DB	00001503	FFFFFFFFFFFFDE85	000007A4
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE1FB	00000117	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4D4	000014EC	FFFFFFFFFFFFDE85	000007A7
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE1E6	0000010F	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4CE	00001503	FFFFFFFFFFFFDE67	000007B8
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE1FF	00000117	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4CB	0000151A	FFFFFFFFFFFFDE6A	000007AA
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE1FF	00000105	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4D1	00001512	FFFFFFFFFFFFDE7D	000007A0
FFFFFFFFFFC69340	00002398	FFFFFFFFFFFFE1FE	000000F8	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C9	0000150D	FFFFFFFFFFFFDE7C	00000798
FFFFFFFFFFC68340	00002395	FFFFFFFFFFFFE203	00000109	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4CB	00001527	FFFFFFFFFFFFDE7A	0000078B
FFFFFFFFFFC68340	000023A2	FFFFFFFFFFFFE1F4	0000012F	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4C9	0000151B	FFFFFFFFFFFFDE77	00000791
FFFFFFFFFFC68340	00002393	FFFFFFFFFFFFE1F4	0000011D	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4B0	00001505	FFFFFFFFFFFFDE74	000007A8
FFFFFFFFFFC68340	00002394	FFFFFFFFFFFFE1FC	0000010A	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4A9	00001512	FFFFFFFFFFFFDE66	000007AE
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE1F7	0000010D	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4B7	0000150A	FFFFFFFFFFFFDE7F	000007A1
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE1FE	00000111	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4BD	0000151E	FFFFFFFFFFFFDE78	0000079D
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE1FE	000000FD	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4BD	00001511	FFFFFFFFFFFFDE6C	0000079D
FFFFFFFFFFC69340	0000238B	FFFFFFFFFFFFE1FE	00000115	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4B4	000014FD	FFFFFFFFFFFFDE77	000007AE
FFFFFFFFFFC68340	00002391	FFFFFFFFFFFFE1F2	00000121	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4AD	000014FF	FFFFFFFFFFFFDE6B	000007B3
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE1EE	000000FD	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4B6	00001500	FFFFFFFFFFFFDE7D	000007A4
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE1FF	000000FC	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4BF	0000150D	FFFFFFFFFFFFDE71	0000079A
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE213	00000120	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4BC	000014FF	FFFFFFFFFFFFDE6C	00000799
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE201	0000011D	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4C2	000014FD	FFFFFFFFFFFFDE80	0000079A
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE206	00000108	FFFFFFFFFFFFD847	FFFFFFFFFFFFC4C6	00001523	FFFFFFFFFFFFDE91	000007A3
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE210	00000109	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4C4	0000150F	FFFFFFFFFFFFDE7D	000007A5
FFFFFFFFFFC69340	0000237A	FFFFFFFFFFFFE208	0000010C	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4BC	00001514	FFFFFFFFFFFFDE80	000007A9
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE1FB	00000117	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4BE	0000150C	FFFFFFFFFFFFDE8A	000007A0
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE208	00000108	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4CF	000014F3	FFFFFFFFFFFFDE8E	000007B3
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE201	00000111	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C1	00001500	FFFFFFFFFFFFDE7D	000007B5
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE1F8	0000010A	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4B5	00001510	FFFFFFFFFFFFDE74	000007A1
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE1EE	000000FD	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4BC	00001502	FFFFFFFFFFFFDE86	000007AB
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE208	00000110	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C2	000014F7	FFFFFFFFFFFFDE7D	000007A4
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE213	00000111	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4BB	00001513	FFFFFFFFFFFFDE7A	000007B4
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE1FE	000000FE	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C4	0000150F	FFFFFFFFFFFFDE82	000007BF
FFFFFFFFFFC69340	00002377	FFFFFFFFFFFFE204	000000EA	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CC	0000150D	FFFFFFFFFFFFDE86	000007A4
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE206	000000F9	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4CB	00001507	FFFFFFFFFFFFDE77	000007A7
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE1F9	000000F8	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4D1	00001509	FFFFFFFFFFFFDE78	000007B3
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE1F5	00000111	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4BA	000014F7	FFFFFFFFFFFFDE82	000007AA
FFFFFFFFFFC68340	00002359	FFFFFFFFFFFFE1FD	00000119	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4B7	000014FB	FFFFFFFFFFFFDE82	0000079C
FFFFFFFFFFC68340	00002363	FFFFFFFFFFFFE20F	00000121	FFFFFFFFFFFFD83A	FFFFFFFFFFFFC4C2	00001500	FFFFFFFFFFFFDE87	0000079E
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE215	00000126	FFFFFFFFFFFFD83C	FFFFFFFFFFFFC4C7	0000150B	FFFFFFFFFFFFDE77	00000795
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE210	00000115	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CE	00001502	FFFFFFFFFFFFDE82	0000078C
FFFFFFFFFFC69340	00002354	FFFFFFFFFFFFE206	0000010A	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4D0	000014FD	FFFFFFFFFFFFDE83	00000790
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE200	0000011C	FFFFFFFFFFFFD840	FFFFFFFFFFFFC4CE	000014FD	FFFFFFFFFFFFDE7B	0000079A
FFFFFFFFFFC68340	0000235F	FFFFFFFFFFFFE208	000000FF	FFFFFFFFFFFFD843	FFFFFFFFFFFFC4B1	0000150A	FFFFFFFFFFFFDE71	00000789
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE21C	000000FE	FFFFFFFFFFFFD841	FFFFFFFFFFFFC4B1	000014F7	FFFFFFFFFFFFDE89	00000799
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE21F	000000FF	FFFFFFFFFFFFD83F	FFFFFFFFFFFFC4B2	000014F8	FFFFFFFFFFFFDE6B	0000079F
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE21A	000000F4	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4B8	00001503	FFFFFFFFFFFFDE6E	000007AC
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE20D	000000F9	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4B9	00001503	FFFFFFFFFFFFDE64	000007A3
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE20F	00000117	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4B1	0000150C	FFFFFFFFFFFFDE80	000007A4
FFFFFFFFFFC69340	00002360	FFFFFFFFFFFFE208	0000011B	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4CC	00001513	FFFFFFFFFFFFDE76	000007A0
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE201	000000F8	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4BF	00001507	FFFFFFFFFFFFDE7F	00000798
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE217	000000F8	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4BA	000014FB	FFFFFFFFFFFFDE7F	000007A8
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE21A	00000104	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4BD	00001517	FFFFFFFFFFFFDE90	000007A2
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE224	00000114	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4B9	00001511	FFFFFFFFFFFFDE88	000007AF
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE21B	00000116	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C7	000014F1	FFFFFFFFFFFFDE71	000007A1
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE213	00000105	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C1	00001504	FFFFFFFFFFFFDE70	000007AC
FFFFFFFFFFC68340	00002353	FFFFFFFFFFFFE217	00000108	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4B8	00001519	FFFFFFFFFFFFDE6C	000007A9
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE212	00000110	FFFFFFFFFFFFD841	FFFFFFFFFFFFC4BB	00001517	FFFFFFFFFFFFDE69	000007A2
FFFFFFFFFFC69340	00002371	FFFFFFFFFFFFE200	00000119	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4B7	00001520	FFFFFFFFFFFFDE61	0000078D
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE1EF	0000010D	FFFFFFFFFFFFD844	FFFFFFFFFFFFC4A2	0000150C	FFFFFFFFFFFFDE75	0000078B
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE1F4	00000113	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4A8	00001513	FFFFFFFFFFFFDE7D	0000079A
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE1F7	00000110	FFFFFFFFFFFFD84D	FFFFFFFFFFFFC4B3	0000150D	FFFFFFFFFFFFDE7F	00000792
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE1F4	00000108	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4C0	0000151B	FFFFFFFFFFFFDE82	0000079E
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20E	0000011B	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C5	00001520	FFFFFFFFFFFFDE80	000007A8
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE20F	00000120	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4C1	00001512	FFFFFFFFFFFFDE83	0000079D
